name,analyteCode,year,mean_value,max_value,fips,intptlat,intptlon
Aitkin,Arsenic,1998,2.75,2.833333333,27001,46.6024464,-93.41976
Aitkin,Arsenic,1999,2.8175,2.88,27001,46.6024464,-93.41976
Aitkin,Arsenic,2001,2.8175,2.88,27001,46.6024464,-93.41976
Aitkin,Arsenic,2002,2.71,2.7325,27001,46.6024464,-93.41976
Aitkin,Arsenic,2003,2.71,2.7325,27001,46.6024464,-93.41976
Aitkin,Arsenic,2004,3.067777778,3.087777778,27001,46.6024464,-93.41976
Aitkin,Arsenic,2005,3.07,3.088,27001,46.6024464,-93.41976
Aitkin,Arsenic,2007,3.07,3.088,27001,46.6024464,-93.41976
Aitkin,Arsenic,2008,3.134,3.152,27001,46.6024464,-93.41976
Aitkin,Arsenic,2009,3.134,3.152,27001,46.6024464,-93.41976
Aitkin,Arsenic,2010,3.25,3.276,27001,46.6024464,-93.41976
Aitkin,Arsenic,2011,3.25,3.276,27001,46.6024464,-93.41976
Aitkin,Arsenic,2013,3.04,3.066,27001,46.6024464,-93.41976
Aitkin,Arsenic,2014,2.99,3.016,27001,46.6024464,-93.41976
Aitkin,Arsenic,2015,3.498333333,3.598333333,27001,46.6024464,-93.41976
Aitkin,Arsenic,2016,3.373333333,3.516666667,27001,46.6024464,-93.41976
Aitkin,Arsenic,2017,3.373333333,3.516666667,27001,46.6024464,-93.41976
Aitkin,HAA5,2004,12.14,12.14,27001,46.6024464,-93.41976
Aitkin,HAA5,2005,4.316666667,4.316666667,27001,46.6024464,-93.41976
Aitkin,HAA5,2007,9.1,9.1,27001,46.6024464,-93.41976
Aitkin,HAA5,2008,9.1,9.1,27001,46.6024464,-93.41976
Aitkin,HAA5,2009,9.983333333,9.983333333,27001,46.6024464,-93.41976
Aitkin,HAA5,2010,7.1,7.1,27001,46.6024464,-93.41976
Aitkin,HAA5,2011,5.825,5.825,27001,46.6024464,-93.41976
Aitkin,HAA5,2013,3.625,3.625,27001,46.6024464,-93.41976
Aitkin,HAA5,2014,4.075,4.075,27001,46.6024464,-93.41976
Aitkin,HAA5,2015,3.625,3.625,27001,46.6024464,-93.41976
Aitkin,HAA5,2016,2.475,2.475,27001,46.6024464,-93.41976
Aitkin,HAA5,2017,2.275,2.275,27001,46.6024464,-93.41976
Aitkin,Nitrate,1998,0.03,0.03,27001,46.6024464,-93.41976
Aitkin,Nitrate,1999,0.036,0.042,27001,46.6024464,-93.41976
Aitkin,Nitrate,2001,0.03,0.03,27001,46.6024464,-93.41976
Aitkin,Nitrate,2002,0.03,0.03,27001,46.6024464,-93.41976
Aitkin,Nitrate,2003,0.03,0.03,27001,46.6024464,-93.41976
Aitkin,Nitrate,2004,0.03,0.03,27001,46.6024464,-93.41976
Aitkin,Nitrate,2005,0.03,0.03,27001,46.6024464,-93.41976
Aitkin,Nitrate,2007,0.03,0.03,27001,46.6024464,-93.41976
Aitkin,Nitrate,2008,0.03,0.03,27001,46.6024464,-93.41976
Aitkin,Nitrate,2009,0.03,0.03,27001,46.6024464,-93.41976
Aitkin,Nitrate,2010,0.03,0.03,27001,46.6024464,-93.41976
Aitkin,Nitrate,2011,0.03,0.03,27001,46.6024464,-93.41976
Aitkin,Nitrate,2013,0.03,0.03,27001,46.6024464,-93.41976
Aitkin,Nitrate,2014,0.03,0.03,27001,46.6024464,-93.41976
Aitkin,Nitrate,2015,0.03,0.03,27001,46.6024464,-93.41976
Aitkin,Nitrate,2016,0.025,0.025,27001,46.6024464,-93.41976
Aitkin,Nitrate,2017,0.025,0.025,27001,46.6024464,-93.41976
Aitkin,PCE,1999,0.275,0.65,27001,46.6024464,-93.41976
Aitkin,PCE,2000,0.2,0.2,27001,46.6024464,-93.41976
Aitkin,PCE,2001,0.2,0.2,27001,46.6024464,-93.41976
Aitkin,PCE,2002,1.26,3.36,27001,46.6024464,-93.41976
Aitkin,PCE,2003,0.2,0.2,27001,46.6024464,-93.41976
Aitkin,PCE,2004,0.2,0.2,27001,46.6024464,-93.41976
Aitkin,PCE,2005,0.2,0.2,27001,46.6024464,-93.41976
Aitkin,PCE,2006,0.2,0.2,27001,46.6024464,-93.41976
Aitkin,PCE,2007,0.2,0.2,27001,46.6024464,-93.41976
Aitkin,PCE,2008,0.2,0.2,27001,46.6024464,-93.41976
Aitkin,PCE,2009,0.2,0.2,27001,46.6024464,-93.41976
Aitkin,PCE,2010,0.2,0.2,27001,46.6024464,-93.41976
Aitkin,PCE,2011,0.2,0.2,27001,46.6024464,-93.41976
Aitkin,PCE,2012,0.2,0.2,27001,46.6024464,-93.41976
Aitkin,PCE,2013,0.2,0.2,27001,46.6024464,-93.41976
Aitkin,PCE,2014,0.2,0.2,27001,46.6024464,-93.41976
Aitkin,PCE,2015,0.2,0.2,27001,46.6024464,-93.41976
Aitkin,PCE,2016,0.416666667,0.45,27001,46.6024464,-93.41976
Aitkin,PCE,2017,0.35,0.35,27001,46.6024464,-93.41976
Aitkin,Radium,2002,0.8,0.8,27001,46.6024464,-93.41976
Aitkin,Radium,2003,0.8,0.8,27001,46.6024464,-93.41976
Aitkin,Radium,2004,0.757142857,0.757142857,27001,46.6024464,-93.41976
Aitkin,Radium,2005,0.725,0.725,27001,46.6024464,-93.41976
Aitkin,Radium,2007,0.725,0.725,27001,46.6024464,-93.41976
Aitkin,Radium,2008,0.875,0.875,27001,46.6024464,-93.41976
Aitkin,Radium,2009,0.875,0.875,27001,46.6024464,-93.41976
Aitkin,Radium,2010,0.625,0.625,27001,46.6024464,-93.41976
Aitkin,Radium,2011,0.8,0.8,27001,46.6024464,-93.41976
Aitkin,Radium,2013,0.75,0.75,27001,46.6024464,-93.41976
Aitkin,Radium,2014,0.75,0.75,27001,46.6024464,-93.41976
Aitkin,Radium,2015,0.75,0.75,27001,46.6024464,-93.41976
Aitkin,Radium,2016,0.708333333,0.708333333,27001,46.6024464,-93.41976
Aitkin,Radium,2017,0.708333333,0.708333333,27001,46.6024464,-93.41976
Aitkin,TCE,1999,0.1,0.1,27001,46.6024464,-93.41976
Aitkin,TCE,2000,0.1,0.1,27001,46.6024464,-93.41976
Aitkin,TCE,2001,0.1,0.1,27001,46.6024464,-93.41976
Aitkin,TCE,2002,0.134,0.2,27001,46.6024464,-93.41976
Aitkin,TCE,2003,0.1,0.1,27001,46.6024464,-93.41976
Aitkin,TCE,2004,0.1,0.1,27001,46.6024464,-93.41976
Aitkin,TCE,2005,0.1,0.1,27001,46.6024464,-93.41976
Aitkin,TCE,2006,0.1,0.1,27001,46.6024464,-93.41976
Aitkin,TCE,2007,0.1,0.1,27001,46.6024464,-93.41976
Aitkin,TCE,2008,0.1,0.1,27001,46.6024464,-93.41976
Aitkin,TCE,2009,0.1,0.1,27001,46.6024464,-93.41976
Aitkin,TCE,2010,0.1,0.1,27001,46.6024464,-93.41976
Aitkin,TCE,2011,0.1,0.1,27001,46.6024464,-93.41976
Aitkin,TCE,2012,0.1,0.1,27001,46.6024464,-93.41976
Aitkin,TCE,2013,0.1,0.1,27001,46.6024464,-93.41976
Aitkin,TCE,2014,0.1,0.1,27001,46.6024464,-93.41976
Aitkin,TCE,2015,0.1,0.1,27001,46.6024464,-93.41976
Aitkin,TCE,2016,0.171666667,0.183333333,27001,46.6024464,-93.41976
Aitkin,TCE,2017,0.15,0.15,27001,46.6024464,-93.41976
Aitkin,TTHM,2004,15.96,15.96,27001,46.6024464,-93.41976
Aitkin,TTHM,2005,7.233333333,7.233333333,27001,46.6024464,-93.41976
Aitkin,TTHM,2007,13.13333333,13.13333333,27001,46.6024464,-93.41976
Aitkin,TTHM,2008,13.13333333,13.13333333,27001,46.6024464,-93.41976
Aitkin,TTHM,2009,17.46666667,17.46666667,27001,46.6024464,-93.41976
Aitkin,TTHM,2010,12.925,12.925,27001,46.6024464,-93.41976
Aitkin,TTHM,2011,8.825,8.825,27001,46.6024464,-93.41976
Aitkin,TTHM,2013,9.9,9.925,27001,46.6024464,-93.41976
Aitkin,TTHM,2014,10.25,10.25,27001,46.6024464,-93.41976
Aitkin,TTHM,2015,9.5625,9.5625,27001,46.6024464,-93.41976
Aitkin,TTHM,2016,17.8,17.8,27001,46.6024464,-93.41976
Aitkin,TTHM,2017,14.975,14.975,27001,46.6024464,-93.41976
Anoka,Arsenic,1998,1.785,3.578571429,27003,45.2741098,-93.2427232
Anoka,Arsenic,1999,1.326521739,2.004130435,27003,45.2741098,-93.2427232
Anoka,Arsenic,2001,1.28326087,1.775869565,27003,45.2741098,-93.2427232
Anoka,Arsenic,2002,1.106956522,1.535217391,27003,45.2741098,-93.2427232
Anoka,Arsenic,2003,1.172391304,1.875652174,27003,45.2741098,-93.2427232
Anoka,Arsenic,2004,1.241730769,1.957115385,27003,45.2741098,-93.2427232
Anoka,Arsenic,2005,1.373392857,2.131964286,27003,45.2741098,-93.2427232
Anoka,Arsenic,2007,1.531428571,2.022321429,27003,45.2741098,-93.2427232
Anoka,Arsenic,2008,1.283690476,1.38797619,27003,45.2741098,-93.2427232
Anoka,Arsenic,2009,1.219047619,1.414761905,27003,45.2741098,-93.2427232
Anoka,Arsenic,2010,1.225714286,1.358333333,27003,45.2741098,-93.2427232
Anoka,Arsenic,2011,1.256666667,1.5375,27003,45.2741098,-93.2427232
Anoka,Arsenic,2013,1.06952381,1.267261905,27003,45.2741098,-93.2427232
Anoka,Arsenic,2014,1.072380952,1.271190476,27003,45.2741098,-93.2427232
Anoka,Arsenic,2015,1.143095238,1.355238095,27003,45.2741098,-93.2427232
Anoka,Arsenic,2016,1.164821429,1.35452381,27003,45.2741098,-93.2427232
Anoka,Arsenic,2017,1.151309524,1.251428571,27003,45.2741098,-93.2427232
Anoka,HAA5,2003,6.861444444,11.98,27003,45.2741098,-93.2427232
Anoka,HAA5,2004,5.953666667,9.005416667,27003,45.2741098,-93.2427232
Anoka,HAA5,2005,5.026349206,8.973015873,27003,45.2741098,-93.2427232
Anoka,HAA5,2007,6.929444444,10.56111111,27003,45.2741098,-93.2427232
Anoka,HAA5,2008,6.781212121,11.99621212,27003,45.2741098,-93.2427232
Anoka,HAA5,2009,7.963484848,12.24848485,27003,45.2741098,-93.2427232
Anoka,HAA5,2010,8.897878788,17.52121212,27003,45.2741098,-93.2427232
Anoka,HAA5,2011,14.41545455,27.98333333,27003,45.2741098,-93.2427232
Anoka,HAA5,2013,11.84818182,21.38636364,27003,45.2741098,-93.2427232
Anoka,HAA5,2014,12.55742424,20.31212121,27003,45.2741098,-93.2427232
Anoka,HAA5,2015,9.585151515,16.96818182,27003,45.2741098,-93.2427232
Anoka,HAA5,2016,17.81590909,22.86666667,27003,45.2741098,-93.2427232
Anoka,HAA5,2017,9.576515152,16.23787879,27003,45.2741098,-93.2427232
Anoka,Nitrate,1998,0.103611111,0.116111111,27003,45.2741098,-93.2427232
Anoka,Nitrate,1999,0.058472222,0.071111111,27003,45.2741098,-93.2427232
Anoka,Nitrate,2001,0.499583333,0.511111111,27003,45.2741098,-93.2427232
Anoka,Nitrate,2002,0.178888889,0.200694444,27003,45.2741098,-93.2427232
Anoka,Nitrate,2003,0.280833333,0.286666667,27003,45.2741098,-93.2427232
Anoka,Nitrate,2004,0.095786164,0.100880503,27003,45.2741098,-93.2427232
Anoka,Nitrate,2005,0.30797619,0.313214286,27003,45.2741098,-93.2427232
Anoka,Nitrate,2007,0.15797619,0.164642857,27003,45.2741098,-93.2427232
Anoka,Nitrate,2008,0.102261905,0.108095238,27003,45.2741098,-93.2427232
Anoka,Nitrate,2009,0.249940476,0.25547619,27003,45.2741098,-93.2427232
Anoka,Nitrate,2010,0.505119048,0.511071429,27003,45.2741098,-93.2427232
Anoka,Nitrate,2011,0.319642857,0.33,27003,45.2741098,-93.2427232
Anoka,Nitrate,2013,0.362738095,0.374285714,27003,45.2741098,-93.2427232
Anoka,Nitrate,2014,0.333809524,0.343571429,27003,45.2741098,-93.2427232
Anoka,Nitrate,2015,0.43202381,0.438452381,27003,45.2741098,-93.2427232
Anoka,Nitrate,2016,0.43199881,0.44125,27003,45.2741098,-93.2427232
Anoka,Nitrate,2017,0.398083333,0.407380952,27003,45.2741098,-93.2427232
Anoka,PCE,1999,0.2,0.2,27003,45.2741098,-93.2427232
Anoka,PCE,2000,0.2,0.2,27003,45.2741098,-93.2427232
Anoka,PCE,2001,0.2,0.2,27003,45.2741098,-93.2427232
Anoka,PCE,2002,0.2,0.2,27003,45.2741098,-93.2427232
Anoka,PCE,2003,0.2,0.2,27003,45.2741098,-93.2427232
Anoka,PCE,2004,0.2,0.2,27003,45.2741098,-93.2427232
Anoka,PCE,2005,0.2,0.2,27003,45.2741098,-93.2427232
Anoka,PCE,2006,0.2,0.2,27003,45.2741098,-93.2427232
Anoka,PCE,2007,0.2,0.2,27003,45.2741098,-93.2427232
Anoka,PCE,2008,0.2,0.2,27003,45.2741098,-93.2427232
Anoka,PCE,2009,0.2,0.2,27003,45.2741098,-93.2427232
Anoka,PCE,2010,0.2,0.2,27003,45.2741098,-93.2427232
Anoka,PCE,2011,0.2,0.2,27003,45.2741098,-93.2427232
Anoka,PCE,2012,0.2,0.2,27003,45.2741098,-93.2427232
Anoka,PCE,2013,0.2,0.2,27003,45.2741098,-93.2427232
Anoka,PCE,2014,0.2,0.2,27003,45.2741098,-93.2427232
Anoka,PCE,2015,0.2,0.2,27003,45.2741098,-93.2427232
Anoka,PCE,2016,0.316071429,0.328571429,27003,45.2741098,-93.2427232
Anoka,PCE,2017,0.242857143,0.242857143,27003,45.2741098,-93.2427232
Anoka,Radium,1998,2.4,2.9,27003,45.2741098,-93.2427232
Anoka,Radium,1999,2.471428571,2.892857143,27003,45.2741098,-93.2427232
Anoka,Radium,2001,2.471428571,2.892857143,27003,45.2741098,-93.2427232
Anoka,Radium,2002,1.978245614,2.091403509,27003,45.2741098,-93.2427232
Anoka,Radium,2003,1.873650794,1.92047619,27003,45.2741098,-93.2427232
Anoka,Radium,2004,1.937430556,2.238333333,27003,45.2741098,-93.2427232
Anoka,Radium,2005,3.763076923,7.290897436,27003,45.2741098,-93.2427232
Anoka,Radium,2007,3.703717949,7.025512821,27003,45.2741098,-93.2427232
Anoka,Radium,2008,1.295128205,1.881923077,27003,45.2741098,-93.2427232
Anoka,Radium,2009,1.026538462,1.263333333,27003,45.2741098,-93.2427232
Anoka,Radium,2010,0.803076923,0.978076923,27003,45.2741098,-93.2427232
Anoka,Radium,2011,1.148333333,1.397261905,27003,45.2741098,-93.2427232
Anoka,Radium,2013,1.10952381,1.377619048,27003,45.2741098,-93.2427232
Anoka,Radium,2014,0.756190476,1.116904762,27003,45.2741098,-93.2427232
Anoka,Radium,2015,0.853571429,1.127380952,27003,45.2741098,-93.2427232
Anoka,Radium,2016,0.854642857,1.064285714,27003,45.2741098,-93.2427232
Anoka,Radium,2017,1.127857143,1.35,27003,45.2741098,-93.2427232
Anoka,TCE,1999,0.1,0.1,27003,45.2741098,-93.2427232
Anoka,TCE,2000,0.1,0.1,27003,45.2741098,-93.2427232
Anoka,TCE,2001,0.1,0.1,27003,45.2741098,-93.2427232
Anoka,TCE,2002,0.1,0.1,27003,45.2741098,-93.2427232
Anoka,TCE,2003,0.1,0.1,27003,45.2741098,-93.2427232
Anoka,TCE,2004,0.116666667,0.12962963,27003,45.2741098,-93.2427232
Anoka,TCE,2005,0.101724138,0.103448276,27003,45.2741098,-93.2427232
Anoka,TCE,2006,0.106666667,0.113333333,27003,45.2741098,-93.2427232
Anoka,TCE,2007,0.1,0.1,27003,45.2741098,-93.2427232
Anoka,TCE,2008,0.1,0.1,27003,45.2741098,-93.2427232
Anoka,TCE,2009,0.1,0.1,27003,45.2741098,-93.2427232
Anoka,TCE,2010,0.1,0.1,27003,45.2741098,-93.2427232
Anoka,TCE,2011,0.1,0.1,27003,45.2741098,-93.2427232
Anoka,TCE,2012,0.1,0.1,27003,45.2741098,-93.2427232
Anoka,TCE,2013,0.1,0.1,27003,45.2741098,-93.2427232
Anoka,TCE,2014,0.1,0.1,27003,45.2741098,-93.2427232
Anoka,TCE,2015,0.1,0.1,27003,45.2741098,-93.2427232
Anoka,TCE,2016,0.138571429,0.142857143,27003,45.2741098,-93.2427232
Anoka,TCE,2017,0.114285714,0.114285714,27003,45.2741098,-93.2427232
Anoka,TTHM,2003,10.308,16.53111111,27003,45.2741098,-93.2427232
Anoka,TTHM,2004,8.492583333,11.78166667,27003,45.2741098,-93.2427232
Anoka,TTHM,2005,8.01984127,14.38650794,27003,45.2741098,-93.2427232
Anoka,TTHM,2007,12.16,16.86666667,27003,45.2741098,-93.2427232
Anoka,TTHM,2008,10.00378788,17.86212121,27003,45.2741098,-93.2427232
Anoka,TTHM,2009,11.04037879,15.00454545,27003,45.2741098,-93.2427232
Anoka,TTHM,2010,12.22969697,20.4280303,27003,45.2741098,-93.2427232
Anoka,TTHM,2011,20.50242424,33.71666667,27003,45.2741098,-93.2427232
Anoka,TTHM,2013,18.89924242,27.38257576,27003,45.2741098,-93.2427232
Anoka,TTHM,2014,15.73712121,23.45606061,27003,45.2741098,-93.2427232
Anoka,TTHM,2015,15.53393939,19.77045455,27003,45.2741098,-93.2427232
Anoka,TTHM,2016,17.96106061,29.11439394,27003,45.2741098,-93.2427232
Anoka,TTHM,2017,16.48863636,21.50151515,27003,45.2741098,-93.2427232
Anoka,Uranium,1998,0.1,0.12,27003,45.2741098,-93.2427232
Anoka,Uranium,1999,0.12,0.126666667,27003,45.2741098,-93.2427232
Anoka,Uranium,2001,0.12,0.126666667,27003,45.2741098,-93.2427232
Anoka,Uranium,2002,0.1125,0.12,27003,45.2741098,-93.2427232
Anoka,Uranium,2003,0.105,0.105,27003,45.2741098,-93.2427232
Anoka,Uranium,2004,0.327142857,0.372142857,27003,45.2741098,-93.2427232
Anoka,Uranium,2005,0.471666667,0.485,27003,45.2741098,-93.2427232
Anoka,Uranium,2007,0.471666667,0.485,27003,45.2741098,-93.2427232
Anoka,Uranium,2008,0.471666667,0.485,27003,45.2741098,-93.2427232
Anoka,Uranium,2009,0.471666667,0.485,27003,45.2741098,-93.2427232
Anoka,Uranium,2010,0.471666667,0.485,27003,45.2741098,-93.2427232
Anoka,Uranium,2011,0.471666667,0.485,27003,45.2741098,-93.2427232
Anoka,Uranium,2013,0.471666667,0.485,27003,45.2741098,-93.2427232
Anoka,Uranium,2014,0.471666667,0.485,27003,45.2741098,-93.2427232
Anoka,Uranium,2015,0.4745,0.4865,27003,45.2741098,-93.2427232
Anoka,Uranium,2016,0.4505,0.4625,27003,45.2741098,-93.2427232
Anoka,Uranium,2017,0.4495,0.4615,27003,45.2741098,-93.2427232
Becker,Arsenic,1998,5.4,5.4,27005,46.9376289,-95.7417568
Becker,Arsenic,1999,4.76,4.76,27005,46.9376289,-95.7417568
Becker,Arsenic,2001,4.363333333,4.363333333,27005,46.9376289,-95.7417568
Becker,Arsenic,2002,5.124444444,6.502222222,27005,46.9376289,-95.7417568
Becker,Arsenic,2003,6.523333333,8.156666667,27005,46.9376289,-95.7417568
Becker,Arsenic,2004,7.12,8.633888889,27005,46.9376289,-95.7417568
Becker,Arsenic,2005,5.486666667,6.286666667,27005,46.9376289,-95.7417568
Becker,Arsenic,2007,4.247777778,4.553333333,27005,46.9376289,-95.7417568
Becker,Arsenic,2008,4.97,5.664444444,27005,46.9376289,-95.7417568
Becker,Arsenic,2009,4.282777778,5.014444444,27005,46.9376289,-95.7417568
Becker,Arsenic,2010,4.273333333,4.902222222,27005,46.9376289,-95.7417568
Becker,Arsenic,2011,4.048888889,4.336666667,27005,46.9376289,-95.7417568
Becker,Arsenic,2013,3.93,4.064444444,27005,46.9376289,-95.7417568
Becker,Arsenic,2014,3.057777778,3.155555556,27005,46.9376289,-95.7417568
Becker,Arsenic,2015,2.963333333,3.28,27005,46.9376289,-95.7417568
Becker,Arsenic,2016,2.781666667,3.374444444,27005,46.9376289,-95.7417568
Becker,Arsenic,2017,3.302222222,3.747777778,27005,46.9376289,-95.7417568
Becker,HAA5,2003,10.05,10.05,27005,46.9376289,-95.7417568
Becker,HAA5,2004,6.8125,6.8125,27005,46.9376289,-95.7417568
Becker,HAA5,2005,3.575,3.575,27005,46.9376289,-95.7417568
Becker,HAA5,2007,2.1625,2.1625,27005,46.9376289,-95.7417568
Becker,HAA5,2008,4.675,4.675,27005,46.9376289,-95.7417568
Becker,HAA5,2009,5.8125,5.8125,27005,46.9376289,-95.7417568
Becker,HAA5,2010,7.625,7.625,27005,46.9376289,-95.7417568
Becker,HAA5,2011,7.625,7.625,27005,46.9376289,-95.7417568
Becker,HAA5,2013,7.575,9.1,27005,46.9376289,-95.7417568
Becker,HAA5,2014,6.2625,7.85,27005,46.9376289,-95.7417568
Becker,HAA5,2015,6.2625,7.85,27005,46.9376289,-95.7417568
Becker,HAA5,2016,6.15,6.725,27005,46.9376289,-95.7417568
Becker,HAA5,2017,5.475,6.325,27005,46.9376289,-95.7417568
Becker,Nitrate,1998,0.95,1.154444444,27005,46.9376289,-95.7417568
Becker,Nitrate,1999,0.785555556,1.068888889,27005,46.9376289,-95.7417568
Becker,Nitrate,2001,0.855555556,1.172222222,27005,46.9376289,-95.7417568
Becker,Nitrate,2002,0.756666667,1.395555556,27005,46.9376289,-95.7417568
Becker,Nitrate,2003,0.796666667,0.796666667,27005,46.9376289,-95.7417568
Becker,Nitrate,2004,0.803888889,1.066666667,27005,46.9376289,-95.7417568
Becker,Nitrate,2005,0.921111111,1.16,27005,46.9376289,-95.7417568
Becker,Nitrate,2007,0.735555556,0.954444444,27005,46.9376289,-95.7417568
Becker,Nitrate,2008,0.736666667,0.827777778,27005,46.9376289,-95.7417568
Becker,Nitrate,2009,1.047777778,1.462777778,27005,46.9376289,-95.7417568
Becker,Nitrate,2010,1.233333333,1.312222222,27005,46.9376289,-95.7417568
Becker,Nitrate,2011,1.313333333,1.413333333,27005,46.9376289,-95.7417568
Becker,Nitrate,2013,1.304444444,1.398888889,27005,46.9376289,-95.7417568
Becker,Nitrate,2014,1.157777778,1.28,27005,46.9376289,-95.7417568
Becker,Nitrate,2015,1.294444444,1.365555556,27005,46.9376289,-95.7417568
Becker,Nitrate,2016,1.271944444,1.492777778,27005,46.9376289,-95.7417568
Becker,Nitrate,2017,1.521888889,1.609444444,27005,46.9376289,-95.7417568
Becker,PCE,1999,0.2,0.2,27005,46.9376289,-95.7417568
Becker,PCE,2000,0.2,0.2,27005,46.9376289,-95.7417568
Becker,PCE,2001,0.2,0.2,27005,46.9376289,-95.7417568
Becker,PCE,2002,0.2,0.2,27005,46.9376289,-95.7417568
Becker,PCE,2003,0.2,0.2,27005,46.9376289,-95.7417568
Becker,PCE,2004,0.2,0.2,27005,46.9376289,-95.7417568
Becker,PCE,2005,0.2,0.2,27005,46.9376289,-95.7417568
Becker,PCE,2006,0.2,0.2,27005,46.9376289,-95.7417568
Becker,PCE,2007,0.2,0.2,27005,46.9376289,-95.7417568
Becker,PCE,2008,0.2,0.2,27005,46.9376289,-95.7417568
Becker,PCE,2009,0.2,0.2,27005,46.9376289,-95.7417568
Becker,PCE,2010,0.2,0.2,27005,46.9376289,-95.7417568
Becker,PCE,2011,0.2,0.2,27005,46.9376289,-95.7417568
Becker,PCE,2012,0.2,0.2,27005,46.9376289,-95.7417568
Becker,PCE,2013,0.233333333,0.233333333,27005,46.9376289,-95.7417568
Becker,PCE,2014,0.233333333,0.233333333,27005,46.9376289,-95.7417568
Becker,PCE,2015,0.233333333,0.233333333,27005,46.9376289,-95.7417568
Becker,PCE,2016,0.3,0.3,27005,46.9376289,-95.7417568
Becker,PCE,2017,0.3,0.3,27005,46.9376289,-95.7417568
Becker,Radium,2002,0.793333333,0.793333333,27005,46.9376289,-95.7417568
Becker,Radium,2003,0.793333333,0.793333333,27005,46.9376289,-95.7417568
Becker,Radium,2004,0.793333333,0.793333333,27005,46.9376289,-95.7417568
Becker,Radium,2005,0.793333333,0.793333333,27005,46.9376289,-95.7417568
Becker,Radium,2007,0.793333333,0.793333333,27005,46.9376289,-95.7417568
Becker,Radium,2008,0.868333333,0.893333333,27005,46.9376289,-95.7417568
Becker,Radium,2009,0.883333333,0.908333333,27005,46.9376289,-95.7417568
Becker,Radium,2010,0.883333333,0.908333333,27005,46.9376289,-95.7417568
Becker,Radium,2011,0.965,1.065,27005,46.9376289,-95.7417568
Becker,Radium,2013,1.121111111,1.187777778,27005,46.9376289,-95.7417568
Becker,Radium,2014,1.133333333,1.2,27005,46.9376289,-95.7417568
Becker,Radium,2015,1.122222222,1.222222222,27005,46.9376289,-95.7417568
Becker,Radium,2016,1.122222222,1.222222222,27005,46.9376289,-95.7417568
Becker,Radium,2017,0.944444444,1.111111111,27005,46.9376289,-95.7417568
Becker,TCE,1999,0.1,0.1,27005,46.9376289,-95.7417568
Becker,TCE,2000,0.1,0.1,27005,46.9376289,-95.7417568
Becker,TCE,2001,0.1,0.1,27005,46.9376289,-95.7417568
Becker,TCE,2002,0.1,0.1,27005,46.9376289,-95.7417568
Becker,TCE,2003,0.1,0.1,27005,46.9376289,-95.7417568
Becker,TCE,2004,0.1,0.1,27005,46.9376289,-95.7417568
Becker,TCE,2005,0.1,0.1,27005,46.9376289,-95.7417568
Becker,TCE,2006,0.1,0.1,27005,46.9376289,-95.7417568
Becker,TCE,2007,0.1,0.1,27005,46.9376289,-95.7417568
Becker,TCE,2008,0.1,0.1,27005,46.9376289,-95.7417568
Becker,TCE,2009,0.1,0.1,27005,46.9376289,-95.7417568
Becker,TCE,2010,0.1,0.1,27005,46.9376289,-95.7417568
Becker,TCE,2011,0.1,0.1,27005,46.9376289,-95.7417568
Becker,TCE,2012,0.1,0.1,27005,46.9376289,-95.7417568
Becker,TCE,2013,0.144444444,0.144444444,27005,46.9376289,-95.7417568
Becker,TCE,2014,0.144444444,0.144444444,27005,46.9376289,-95.7417568
Becker,TCE,2015,0.144444444,0.144444444,27005,46.9376289,-95.7417568
Becker,TCE,2016,0.166666667,0.166666667,27005,46.9376289,-95.7417568
Becker,TCE,2017,0.166666667,0.166666667,27005,46.9376289,-95.7417568
Becker,TTHM,2003,16.65,16.65,27005,46.9376289,-95.7417568
Becker,TTHM,2004,9.75,9.75,27005,46.9376289,-95.7417568
Becker,TTHM,2005,2.85,2.85,27005,46.9376289,-95.7417568
Becker,TTHM,2007,2.375,2.375,27005,46.9376289,-95.7417568
Becker,TTHM,2008,4.9,4.9,27005,46.9376289,-95.7417568
Becker,TTHM,2009,5.5,5.5,27005,46.9376289,-95.7417568
Becker,TTHM,2010,12.15,12.15,27005,46.9376289,-95.7417568
Becker,TTHM,2011,12.15,12.15,27005,46.9376289,-95.7417568
Becker,TTHM,2013,20.825,21.6,27005,46.9376289,-95.7417568
Becker,TTHM,2014,13.675,14.55,27005,46.9376289,-95.7417568
Becker,TTHM,2015,14.1625,15.3,27005,46.9376289,-95.7417568
Becker,TTHM,2016,13.8,15.85,27005,46.9376289,-95.7417568
Becker,TTHM,2017,11.6125,13.0125,27005,46.9376289,-95.7417568
Beltrami,Arsenic,1998,1.475,1.475,27007,47.8795077,-95.00505
Beltrami,Arsenic,1999,1.375,1.375,27007,47.8795077,-95.00505
Beltrami,Arsenic,2001,1.302222222,1.302222222,27007,47.8795077,-95.00505
Beltrami,Arsenic,2002,1.291111111,1.483333333,27007,47.8795077,-95.00505
Beltrami,Arsenic,2003,1.147272727,1.304545455,27007,47.8795077,-95.00505
Beltrami,Arsenic,2004,1.147272727,1.304545455,27007,47.8795077,-95.00505
Beltrami,Arsenic,2005,1.546923077,1.68,27007,47.8795077,-95.00505
Beltrami,Arsenic,2007,1.563076923,1.763076923,27007,47.8795077,-95.00505
Beltrami,Arsenic,2008,1.662142857,1.964285714,27007,47.8795077,-95.00505
Beltrami,Arsenic,2009,1.771724138,2.223448276,27007,47.8795077,-95.00505
